Product Id,Product Name (Relevant company name),Categories,Subcategories,Tags,Keywords,Price in rupees,Ratings,Eco Friendly
1728,Metal hanger with adjustable height,Clothing,Hanger,"metal hanger, hanger, metal, adjustable height, sustainable clothing","hanger, metal, sustainable, adjustable height",1499,4.9,0
1729,Plastic hanger with heavy-duty construction,Clothing,Hanger,"plastic hanger, hanger, plastic, heavy-duty, sustainable clothing","hanger, plastic, sustainable, heavy-duty",989,4.9,1
1730,Bamboo hanger with eco-friendly finish,Clothing,Hanger,"bamboo hanger, hanger, bamboo, eco-friendly finish, sustainable clothing","hanger, bamboo, sustainable, eco-friendly finish",1599,4.9,0
1731,Plastic hanger with personalized engraving,Clothing,Hanger,"plastic hanger, hanger, plastic, personalized engraving, sustainable clothing","hanger, plastic, sustainable, personalized engraving",1499,4.9,1
1732,Wooden hanger with cascading hooks,Clothing,Hanger,"wooden hanger, hanger, wooden, cascading hooks, sustainable clothing","hanger, wooden, sustainable, cascading hooks",1399,4.9,0
1733,Plastic hanger with non-slip coating,Clothing,Hanger,"plastic hanger, hanger, plastic, non-slip coating, sustainable clothing","hanger, plastic, sustainable, non-slip coating",1299,4.9,1
1734,Metal hanger with rust-resistant finish,Clothing,Hanger,"metal hanger, hanger, metal, rust-resistant finish, sustainable clothing","hanger, metal, sustainable, rust-resistant finish",1359,4.9,0
1735,Plastic hanger with tiered design,Clothing,Hanger,"plastic hanger, hanger, plastic, tiered, sustainable clothing","hanger, plastic, sustainable, tiered",1259,4.9,1
1736,Wooden hanger with child-size design,Clothing,Hanger,"wooden hanger, hanger, wooden, child-size, sustainable clothing","hanger, wooden, sustainable, child-size",1349,4.9,0
1737,Metal hanger with velvet-covered clips,Clothing,Hanger,"metal hanger, hanger, metal, velvet-covered clips, sustainable clothing","hanger, metal, sustainable, velvet-covered clips",1399,4.9,0
1738,Plastic hanger with extendable design,Clothing,Hanger,"plastic hanger, hanger, plastic, extendable, sustainable clothing","hanger, plastic, sustainable, extendable",1249,4.9,1
1739,Wooden hanger with non-slip rubber grips,Clothing,Hanger,"wooden hanger, hanger, wooden, non-slip rubber grips, sustainable clothing","hanger, wooden, sustainable, non-slip rubber grips",1299,4.9,0
1740,Metal hanger with heavy-duty swivel hook,Clothing,Hanger,"metal hanger, hanger, metal, heavy-duty swivel hook, sustainable clothing","hanger, metal, sustainable, heavy-duty swivel hook",1139,4.9,0
1741,Aluminium Extension Ladder (Bosch),Tools & Hardware,Ladders & Scaffolding,"Aluminium, Extension, Bosch","aluminium, extension, ladder, bosch",2500,4.5,1
1742,Fiberglass Step Ladder (Werner),Tools & Hardware,Ladders & Scaffolding,"Fiberglass, Step, Werner","fiberglass, step, ladder, werner",3000,4.7,2
1743,Multi-Purpose Ladder (Little Giant),Tools & Hardware,Ladders & Scaffolding,"Multi-Purpose, Little Giant","multi-purpose, ladder, little giant",3500,4.8,1
1744,Attic Ladder (Fakro),Tools & Hardware,Ladders & Scaffolding,"Attic, Fakro","attic, ladder, fakro",4000,4.6,0
1745,Telescopic Ladder (Wolf),Tools & Hardware,Ladders & Scaffolding,"Telescopic, Wolf","telescopic, ladder, wolf",4500,4.8,1
1746,Scaffolding Ladder (Layher),Tools & Hardware,Ladders & Scaffolding,"Scaffolding, Layher","scaffolding, ladder, layher",5000,4.7,2
1747,Garden Ladder (Spear & Jackson),Gardening & DIY,Ladders & Steps,"Garden, Spear & Jackson","garden, ladder, spear & jackson",2000,4.4,1
1748,Step Stool (Rubbermaid),Home & Kitchen,Ladders & Steps,"Step Stool, Rubbermaid","step stool, rubbermaid",1500,4.3,0
1749,Ladder Dolly (Kwik-Step),Tools & Hardware,Ladders & Scaffolding,"Ladder Dolly, Kwik-Step","ladder dolly, kwik-step",1000,4.6,1
1750,Ladder Stabilizer (Xtend & Climb),Tools & Hardware,Ladders & Scaffolding,"Ladder Stabilizer, Xtend & Climb","ladder stabilizer, xtend & climb",500,4.7,2
1751,Wooden Step Ladder (Louisville Ladder),Tools & Hardware,Ladders & Scaffolding,"Wooden, Step, Louisville Ladder","wooden, step, ladder, louisville ladder",2700,4.3,1
1752,Foldable Ladder (Gorilla Ladders),Tools & Hardware,Ladders & Scaffolding,"Foldable, Gorilla Ladders","foldable, ladder, gorilla ladders",3200,4.5,2
1753,Platform Ladder (Werner),Tools & Hardware,Ladders & Scaffolding,"Platform, Werner","platform, ladder, werner",3700,4.6,1
1754,Painter's Ladder (Little Giant),Tools & Hardware,Ladders & Scaffolding,"Painter's, Little Giant","painter's, ladder, little giant",4200,4.7,2
1755,Roof Ladder (Werner),Tools & Hardware,Ladders & Scaffolding,"Roof, Werner","roof, ladder, werner",4700,4.8,1
1756,Industrial Ladder (Louisville Ladder),Tools & Hardware,Ladders & Scaffolding,"Industrial, Louisville Ladder","industrial, ladder, louisville ladder",5200,4.7,2
1757,Orchard Ladder (Gorilla Ladders),Gardening & DIY,Ladders & Steps,"Orchard, Gorilla Ladders","orchard, ladder, gorilla ladders",2200,4.4,1
1758,Step Ladder with Handrail (Rubbermaid),Home & Kitchen,Ladders & Steps,"Step Ladder, Handrail, Rubbermaid","step ladder, handrail, rubbermaid",1700,4.3,0
1759,Ladder Extension (Kwik-Step),Tools & Hardware,Ladders & Scaffolding,"Ladder Extension, Kwik-Step","ladder extension, kwik-step",1200,4.6,1
1760,Ladder Leveler (Xtend & Climb),Tools & Hardware,Ladders & Scaffolding,"Ladder Leveler, Xtend & Climb","ladder leveler, xtend & climb",600,4.7,2
1761,Manduka eKO Lite Yoga Mat,Fitness & Exercise,Yoga Mats,"eco-friendly yoga mat, yoga mat, eco-friendly, sustainable","yoga, mat, eco-friendly, sustainable",1400,4.9,0
1762,JadeYoga Harmony Yoga Mat,Fitness & Exercise,Yoga Mats,"sustainable yoga mat, yoga mat, sustainable, eco-friendly","yoga, mat, sustainable, eco-friendly",1500,4.9,0
1763,B Yoga B Mat Everyday Yoga Mat,Fitness & Exercise,Yoga Mats,"natural rubber yoga mat, yoga mat, natural rubber, eco-friendly","yoga, mat, natural rubber, eco-friendly",1200,4.9,0
1764,CorkYogis Natural Cork Yoga Mat,Fitness & Exercise,Yoga Mats,"cork yoga mat, natural cork, yoga mat, eco-friendly","yoga, mat, cork, eco-friendly",1300,4.9,0
1765,Gaiam Yoga Mat Eco Friendly,Fitness & Exercise,Yoga Mats,"eco-friendly yoga mat, yoga mat, eco-friendly, sustainable","yoga, mat, eco-friendly, sustainable",1000,4.9,0
1766,PVC Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, PVC, non-eco-friendly","yoga, mat, PVC, non-eco-friendly",400,4.9,1
1767,NBR Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, NBR, non-eco-friendly","yoga, mat, NBR, non-eco-friendly",300,4.9,1
1768,TPE Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, TPE, non-eco-friendly","yoga, mat, TPE, non-eco-friendly",600,4.9,1
1769,EVA Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, EVA, non-eco-friendly","yoga, mat, EVA, non-eco-friendly",500,4.9,1
1770,Recycled Plastic Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, recycled plastic, non-eco-friendly","yoga, mat, recycled plastic, non-eco-friendly",800,4.9,1
1771,Hemp Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, hemp, eco-friendly","yoga, mat, hemp, eco-friendly",1500,4.9,0
1772,Organic Cotton Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, organic cotton, eco-friendly","yoga, mat, organic cotton, eco-friendly",1600,4.9,0
1773,Natural Rubber Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, natural rubber, eco-friendly","yoga, mat, natural cork, eco-friendly",1800,4.9,0
1774,Cork Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, cork, eco-friendly","yoga, mat, cork, eco-friendly",1300,4.9,0
1775,Bamboo Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, bamboo, eco-friendly","yoga, mat, bamboo, eco-friendly",1400,4.9,0
1776,Jute Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, jute, eco-friendly","yoga, mat, jute, eco-friendly",1500,4.9,0
1777,Wool Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, wool, eco-friendly","yoga, mat, wool, eco-friendly",1600,4.9,0
1778,PVC Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, PVC, non-eco-friendly","yoga, mat, PVC, non-eco-friendly",400,4.9,1
1779,NBR Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, NBR, non-eco-friendly","yoga, mat, NBR, non-eco-friendly",300,4.9,1
1780,TPE Yoga Mat,Fitness & Exercise,Yoga Mats,"yoga mat, TPE, non-eco-friendly","yoga, mat, TPE, non-eco-friendly",600,4.9,1
1781,MRF Kashmir Willow Cricket Bat,Bats,English Willow Bats,Kashmir Willow Bat,"Cricket bat, English willow, Kashmir willow, MRF",10000,4.5,2
1782,SS Ton Cricket Bat,Bats,English Willow Bats,SS Ton Bat,"Cricket bat, English willow, SS Ton",15000,4.8,0
1783,SG Icon Cricket Bat,Bats,English Willow Bats,SG Icon Bat,"Cricket bat, English willow, SG Icon",20000,4.9,2
1784,Kookaburra Kahuna Cricket Bat,Bats,Australian Willow Bats,Kookaburra Kahuna Bat,"Cricket bat, Australian willow, Kookaburra Kahuna",25000,5,0
1785,Gray Nicolls Masterclass Cricket Bat,Bats,English Willow Bats,Gray Nicolls Masterclass Bat,"Cricket bat, English willow, Gray Nicolls Masterclass",30000,4.7,2
1786,Gunn & Moore Diamond Cricket Bat,Bats,English Willow Bats,Gunn & Moore Diamond Bat,"Cricket bat, English willow, Gunn & Moore Diamond",35000,4.9,0
1787,Masuri Ghost Cricket Bat,Bats,English Willow Bats,Masuri Ghost Bat,"Cricket bat, English willow, Masuri Ghost",40000,5,2
1788,Adidas Adipower Cricket Shoe,Cricket,Shoe,Adidas Adipower Bat,"Cricket bat, English willow, Adidas Adipower",45000,4.8,1
1789,Nike Air Zoom Cricket Bat,Bats,English Willow Bats,Nike Air Zoom Bat,"Cricket bat, English willow, Nike Air Zoom",50000,4.9,2
1790,Puma EvoPower Cricket Bat,Bats,English Willow Bats,Puma EvoPower Bat,"Cricket bat, English willow, Puma EvoPower",55000,5,0
1791,Ram Crazy Plastic Cricket Bat,Bats,Plastic Bats,Plastic Bat,"Cricket bat, plastic bat, Ram Crazy",500,3.5,1
1792,GRS Kids Zone Heavy Grade Plastic Cricket Bat,Bats,Plastic Bats,Kids Plastic Bat,"Cricket bat, plastic bat, kids plastic bat",750,4,1
1793,CW Plastic Cricket Bat,Bats,Plastic Bats,Plastic Bat,"Cricket bat, plastic bat, CW",1000,4.5,1
1794,RANROX FITNESS Plastic Cricket Bat,Bats,Plastic Bats,Plastic Bat,"Cricket bat, plastic bat, RANROX FITNESS",1250,4.7,1
1795,Hyper Heavy Grade Hard Plastic Cricket Bat,Bats,Plastic Bats,Hard Plastic Bat,"Cricket bat, hard plastic bat, Hyper",1500,4.9,1
1796,Ram Crazy Rubber Cricket Bat,Bats,Rubber Bats,Rubber Bat,"Cricket bat, rubber bat, Ram Crazy",1000,3.5,1
1797,GRS Kids Zone Heavy Grade Rubber Cricket Bat,Bats,Rubber Bats,Kids Rubber Bat,"Cricket bat, rubber bat, kids rubber bat",1250,4,0
1798,CW Rubber Cricket Bat,Bats,Rubber Bats,Rubber Bat,"Cricket bat, rubber bat, CW",1500,4.5,2
1799,RANROX FITNESS Rubber Cricket Bat,Bats,Rubber Bats,Rubber Bat,"Cricket bat, rubber bat, RANROX FITNESS",1750,4.7,2
1800,Hyper Heavy Grade Hard Rubber Cricket Bat,Bats,Rubber Bats,Hard Rubber Bat,"Cricket bat, hard rubber bat, Hyper",2000,4.9,2
1801,Konjac Sponge,Bath & Body,Loofahs,"konjac sponge, loofah, eco-friendly, sustainable","konjac, sponge, loofah, eco-friendly, sustainable",100,4.9,0
1802,Luffa Sponge,Bath & Body,Loofahs,"luffa sponge, loofah, eco-friendly, sustainable","luffa, sponge, loofah, eco-friendly, sustainable",50,4.9,0
1803,Bamboo Loofah,Bath & Body,Loofahs,"bamboo loofah, loofah, eco-friendly, sustainable","bamboo, loofah, eco-friendly, sustainable",70,4.9,0
1804,Hemp Loofah,Bath & Body,Loofahs,"hemp loofah, loofah, eco-friendly, sustainable","hemp, loofah, eco-friendly, sustainable",80,4.9,0
1805,Sisal Loofah,Bath & Body,Loofahs,"sisal loofah, loofah, eco-friendly, sustainable","sisal, loofah, eco-friendly, sustainable",60,4.9,0
1806,Plastic Loofah,Bath & Body,Loofahs,"plastic loofah, loofah, plastic, non-eco-friendly","plastic, loofah, non-eco-friendly",30,4.9,1
1807,Synthetic Loofah,Bath & Body,Loofahs,"synthetic loofah, loofah, synthetic, non-eco-friendly","synthetic, loofah, non-eco-friendly",40,4.9,1
1808,Sea Wool Loofah,Bath & Body,Loofahs,"sea wool loofah, loofah, eco-friendly, sustainable","sea wool, loofah, eco-friendly, sustainable",90,4.9,0
1809,Loofah Back Scrubber,Bath & Body,Loofahs,"loofah back scrubber, loofah, eco-friendly, sustainable","loofah, back scrubber, eco-friendly, sustainable",100,4.9,0
1810,Loofah Facial Pad,Bath & Body,Loofahs,"loofah facial pad, loofah, eco-friendly, sustainable","loofah, facial pad, eco-friendly, sustainable",70,4.9,0
1811,Loofah Exfoliating Gloves,Bath & Body,Loofahs,"loofah exfoliating gloves, loofah, eco-friendly, sustainable","loofah, exfoliating gloves, eco-friendly, sustainable",120,4.9,0
1812,Loofah Soap Pouch,Bath & Body,Loofahs,"loofah soap pouch, loofah, eco-friendly, sustainable","loofah, soap pouch, eco-friendly, sustainable",80,4.9,0
1813,Loofah Dish Scrubber,Bath & Body,Loofahs,"loofah dish scrubber, loofah, eco-friendly, sustainable","loofah, dish scrubber, eco-friendly, sustainable",60,4.9,0
1814,Loofah Body Brush,Bath & Body,Loofahs,"loofah body brush, loofah, eco-friendly, sustainable","loofah, body brush, eco-friendly, sustainable",90,4.9,0
1815,Loofah Shoe Brush,Bath & Body,Loofahs,"loofah shoe brush, loofah, eco-friendly, sustainable","loofah, shoe brush, eco-friendly, sustainable",80,4.9,0
1816,Loofah Pot Scrubber,Bath & Body,Loofahs,"loofah pot scrubber, loofah, eco-friendly, sustainable","loofah, pot scrubber, eco-friendly, sustainable",70,4.9,0
1817,Loofah Vegetable Brush,Bath & Body,Loofahs,"loofah vegetable brush, loofah, eco-friendly, sustainable","loofah, vegetable brush, eco-friendly, sustainable",60,4.9,0
1818,Plastic Loofah Brush,Bath & Body,Loofahs,"plastic loofah brush, loofah, plastic, non-eco-friendly","plastic, loofah, non-eco-friendly",30,4.9,1
1819,Synthetic Loofah Brush,Bath & Body,Loofahs,"synthetic loofah brush, loofah, synthetic, non-eco-friendly","synthetic, loofah, non-eco-friendly",40,4.9,1
1820,Loofah Pet Brush,Bath & Body,Loofahs,"loofah pet brush, loofah, eco-friendly, sustainable","loofah, pet brush, eco-friendly, sustainable",80,4.9,0
1821,Bamboo Laundry Basket (IKEA),Home & Kitchen,Laundry,Laundry Baskets,"bamboo, laundry basket, ikea",1000,4.8,2
1822,Fabric Laundry Basket (Walmart),Home & Kitchen,Laundry,Laundry Baskets,"fabric, laundry basket, walmart",750,4.3,1
1823,Wicker Laundry Basket (Target),Home & Kitchen,Laundry,Laundry Baskets,"wicker, laundry basket, target",1200,4.7,2
1824,Stainless Steel Laundry Basket (Home Depot),Home & Kitchen,Laundry,Laundry Baskets,"stainless steel, laundry basket, home depot",2000,4.9,1
1825,Foldable Laundry Basket (TJ Maxx),Home & Kitchen,Laundry,Laundry Baskets,"foldable, laundry basket, tj maxx",600,4.4,0
1826,Hanging Laundry Basket (Overstock),Home & Kitchen,Laundry,Laundry Baskets,"hanging, laundry basket, overstock",800,4.6,1
1827,Collapsible Laundry Basket (Bed Bath & Beyond),Home & Kitchen,Laundry,Laundry Baskets,"collapsible, laundry basket, bed bath & beyond",700,4.5,1
1828,Stackable Laundry Basket (Container Store),Home & Kitchen,Laundry,Laundry Baskets,"stackable, laundry basket, container store",1100,4.7,2
1829,Rolling Laundry Basket (Wayfair),Home & Kitchen,Laundry,Laundry Baskets,"rolling, laundry basket, wayfair",1500,4.9,1
1830,Plastic Laundry Basket (Amazon),Home & Kitchen,Laundry,Laundry Baskets,"plastic, laundry basket, amazon",500,4.5,0
1831,Mesh Laundry Basket (Bed Bath & Beyond),Home & Kitchen,Laundry,Laundry Baskets,"mesh, laundry basket, bed bath & beyond",700,4.5,1
1832,Plastic Laundry Bag (Amazon),Home & Kitchen,Laundry,Laundry Bags,"plastic, laundry bag, amazon",300,4.2,0
1833,Hamper (Target),Home & Kitchen,Laundry,Hampers,"hamper, target",1000,4.7,1
1834,Laundry Sorter (Home Depot),Home & Kitchen,Laundry,Laundry Sorters,"laundry sorter, home depot",1500,4.8,2
1835,Laundry Basket Organizer (Overstock),Home & Kitchen,Laundry,Laundry Organizers,"laundry organizer, overstock",800,4.6,1
1836,Pop-Up Laundry Basket (Container Store),Home & Kitchen,Laundry,Laundry Baskets,"pop-up, laundry basket, container store",600,4.4,0
1837,Underbed Laundry Basket (Bed Bath & Beyond),Home & Kitchen,Laundry,Laundry Baskets,"underbed, laundry basket, bed bath & beyond",700,4.5,1
1838,Wall-Mounted Laundry Basket (Wayfair),Home & Kitchen,Laundry,Laundry Baskets,"wall-mounted, laundry basket, wayfair",800,4.6,1
1839,Laundry Cart (Amazon),Home & Kitchen,Laundry,Laundry Carts,"laundry cart, amazon",1200,4.7,0
1840,Laundry Hamper with Lid (Target),Home & Kitchen,Laundry,Hampers,"hamper with lid, target",1000,4.7,1
1841,Biodegradable Mailer Bags (EcoEnclose),Shipping Bags,Compostable Mailers,"biodegradable, compostable, eco-friendly, shipping bags","mailer bags, compost bags, green packaging",200,4.5,2
1842,Recycled Paper Bubble Wrap (Better Packaging Company),Cushioning Materials,Recycled Bubble Wrap,"recycled, paper, cushioning, bubble wrap","eco-friendly packaging, green packaging, recycled materials",300,4.8,1
1843,Plant-Based Packing Peanuts (Packing Peanuts Direct),Cushioning Materials,Plant-Based Packing Peanuts,"plant-based, biodegradable, compostable, packing peanuts","eco-friendly packaging, green packaging, sustainable packaging",400,4.7,2
1844,Reusable Shipping Boxes (RePack),Shipping Boxes,Reusable Shipping Boxes,"reusable, shipping boxes, eco-friendly","sustainable packaging, green packaging, cost-effective packaging",500,4.9,1
1845,Recycled Paper Tape (Uline),Shipping Tape,Recycled Paper Tape,"recycled, paper, shipping tape, eco-friendly","sustainable packaging, green packaging, strong tape",100,4.6,1
1846,Water-Activated Paper Tape (Eco-Products),Shipping Tape,Water-Activated Paper Tape,"water-activated, paper, shipping tape, eco-friendly","sustainable packaging, green packaging, biodegradable tape",150,4.7,2
1847,Compostable Food Packaging (Greenware),Food Packaging,Compostable Food Packaging,"compostable, food packaging, eco-friendly","sustainable packaging, green packaging, disposable packaging",250,4.8,2
1848,Recycled Glass Jars (Ball Mason Jars),Food Packaging,Recycled Glass Jars,"recycled, glass, food packaging, eco-friendly","sustainable packaging, green packaging, reusable packaging",350,4.9,1
1849,Bamboo Utensils (Eco Bamboo Products),Food Utensils,Bamboo Utensils,"bamboo, food utensils, eco-friendly","sustainable packaging, green packaging, reusable utensils",450,4.7,1
1850,Reusable Shopping Bags (ChicoBag),Shopping Bags,Reusable Shopping Bags,"reusable, shopping bags, eco-friendly","sustainable packaging, green packaging, cost-effective packaging",550,4.9,1
1851,Recycled Paper Void Fill (Better Packaging Company),Cushioning Materials,Recycled Paper Void Fill,"recycled, paper, void fill, eco-friendly","sustainable packaging, green packaging, protective packaging",200,4.5,1
1852,Biodegradable Air Pillows (EcoEnclose),Cushioning Materials,Biodegradable Air Pillows,"biodegradable, air pillows, cushioning, eco-friendly","sustainable packaging, green packaging, protective packaging",300,4.8,2
1853,Plant-Based Packing Cubes (Packing Peanuts Direct),Cushioning Materials,Plant-Based Packing Cubes,"plant-based, biodegradable, compostable, packing cubes","eco-friendly packaging, green packaging, sustainable packaging",400,4.7,2
1854,Reusable Shipping Envelopes (RePack),Shipping Envelopes,Reusable Shipping Envelopes,"reusable, shipping envelopes, eco-friendly","sustainable packaging, green packaging, cost-effective packaging",500,4.9,1
1855,Recycled Kraft Paper (Uline),Wrapping Paper,Recycled Kraft Paper,"recycled, kraft paper, wrapping paper, eco-friendly","sustainable packaging, green packaging, brown paper",100,4.6,1
1856,Eco-Friendly Shipping Labels (Eco-Products),Shipping Labels,Eco-Friendly Shipping Labels,"eco-friendly, shipping labels, recycled","sustainable packaging, green packaging, compostable labels",150,4.7,2
1857,Compostable Food Service Containers (Greenware),Food Service Containers,Compostable Food Service Containers,"compostable, food service containers, eco-friendly","sustainable packaging, green packaging, disposable containers",250,4.8,2
1858,Recycled Plastic Cups (Ball Mason Jars),Food Service Containers,Recycled Plastic Cups,"recycled, plastic, cups, food service containers, eco-friendly","sustainable packaging, green packaging, reusable cups",350,4.9,1
1859,Bamboo Straws (Eco Bamboo Products),Food Utensils,Bamboo Straws,"bamboo, food utensils, straws, eco-friendly","sustainable packaging, green packaging, reusable utensils",450,4.7,1
1860,Reusable Shopping Totes (ChicoBag),Shopping Bags,Reusable Shopping Totes,"reusable, shopping totes, eco-friendly","sustainable packaging, green packaging, cost-effective packaging",550,4.9,1
1861,Ethique Shampoo Bar,Bath & Body,Soaps,"shampoo bar, eco-friendly, sustainable, zero waste","shampoo, bar, eco-friendly, sustainable, zero waste",100,4.9,0
1862,Dr. Bronner's Magic Soaps,Bath & Body,Soaps,"liquid soap, eco-friendly, sustainable, cruelty-free","liquid soap, eco-friendly, sustainable, cruelty-free",120,4.9,0
1863,Castile Soap,Bath & Body,Soaps,"castile soap, eco-friendly, sustainable, vegan","castile soap, eco-friendly, sustainable, vegan",80,4.9,0
1864,Glycerin Soap,Bath & Body,Soaps,"glycerin soap, eco-friendly, sustainable, moisturizing","glycerin soap, eco-friendly, sustainable, moisturizing",90,4.9,0
1865,Shea Butter Soap,Bath & Body,Soaps,"shea butter soap, eco-friendly, sustainable, nourishing","shea butter soap, eco-friendly, sustainable, nourishing",100,4.9,0
1866,Goat's Milk Soap,Bath & Body,Soaps,"goat's milk soap, eco-friendly, sustainable, gentle","goat's milk soap, eco-friendly, sustainable, gentle",110,4.9,0
1867,Aleppo Soap,Bath & Body,Soaps,"aleppo soap, eco-friendly, sustainable, traditional","aleppo soap, eco-friendly, sustainable, traditional",120,4.9,0
1868,Olive Oil Soap,Bath & Body,Soaps,"olive oil soap, eco-friendly, sustainable, moisturizing","olive oil soap, eco-friendly, sustainable, moisturizing",90,4.9,0
1869,Coconut Oil Soap,Bath & Body,Soaps,"coconut oil soap, eco-friendly, sustainable, cleansing","coconut oil soap, eco-friendly, sustainable, cleansing",80,4.9,0
1870,Honey Soap,Bath & Body,Soaps,"honey soap, eco-friendly, sustainable, nourishing","honey soap, eco-friendly, sustainable, nourishing",100,4.9,0
1871,Oatmeal Soap,Bath & Body,Soaps,"oatmeal soap, eco-friendly, sustainable, soothing","oatmeal soap, eco-friendly, sustainable, soothing",90,4.9,0
1872,Lavender Soap,Bath & Body,Soaps,"lavender soap, eco-friendly, sustainable, calming","lavender soap, eco-friendly, sustainable, calming",80,4.9,0
1873,Ethique Shampoo Bar,Bath & Body,Soaps,"shampoo bar, eco-friendly, sustainable, zero waste","shampoo, bar, eco-friendly, sustainable, zero waste",100,4.9,0
1874,Dr. Bronner's Magic Soaps,Bath & Body,Soaps,"liquid soap, eco-friendly, sustainable, cruelty-free","liquid soap, eco-friendly, sustainable, cruelty-free",120,4.9,0
1875,Castile Soap,Bath & Body,Soaps,"castile soap, eco-friendly, sustainable, vegan","castile soap, eco-friendly, sustainable, vegan",80,4.9,0
1876,Glycerin Soap,Bath & Body,Soaps,"glycerin soap, eco-friendly, sustainable, moisturizing","glycerin soap, eco-friendly, sustainable, moisturizing",90,4.9,0
1877,Shea Butter Soap,Bath & Body,Soaps,"shea butter soap, eco-friendly, sustainable, nourishing","shea butter soap, eco-friendly, sustainable, nourishing",100,4.9,0
1878,Goat's Milk Soap,Bath & Body,Soaps,"goat's milk soap, eco-friendly, sustainable, gentle","goat's milk soap, eco-friendly, sustainable, gentle",110,4.9,0
1879,Palm Oil Soap,Bath & Body,Soaps,"palm oil soap, non-eco-friendly, unsustainable","palm oil soap, non-eco-friendly, unsustainable",50,4.9,1
1880,Detergent Bar,Bath & Body,Soaps,"detergent bar, non-eco-friendly, unsustainable","detergent bar, non-eco-friendly, unsustainable",30,4.9,1
1881,Plastic Rope (ABC Company),Home & Garden,Hardware,Rope,"Plastic, Rope",200,4.5,2
1882,Jute Rope (XYZ Company),Home & Garden,Hardware,Rope,"Jute, Rope",300,5,0
1883,Wool Rope (PQR Company),Home & Garden,Hardware,Rope,"Wool, Rope",400,4,0
1884,Synthetic Rope (MNO Company),Home & Garden,Hardware,Rope,"Synthetic, Rope",500,3.5,1
1885,Rubber Rope (LKO Company),Home & Garden,Hardware,Rope,"Rubber, Rope",600,4,1
1886,Steel Rope (JKL Company),Home & Garden,Hardware,Rope,"Steel, Rope",700,4.5,2
1887,Plastic Rope (DEF Company),Industrial & Scientific,Construction,Rope,"Plastic, Rope",800,4,2
1888,Jute Rope (GHI Company),Industrial & Scientific,Construction,Rope,"Jute, Rope",900,5,0
1889,Wool Rope (RST Company),Marine,Boating,Rope,"Wool, Rope",1000,4,0
1890,Synthetic Rope (UVW Company),Marine,Boating,Rope,"Synthetic, Rope",1100,3.5,1
1891,Aramid Rope (ABC Company),Safety & Security,Climbing,Rope,"Aramid, Rope",1200,4.5,2
1892,Cotton Rope (XYZ Company),Home & Garden,Arts & Crafts,Rope,"Cotton, Rope",1300,5,0
1893,Bamboo Rope (PQR Company),Pet Supplies,Toys,Rope,"Bamboo, Rope",1400,4,0
1894,Hemp Rope (MNO Company),Sports & Outdoors,Camping & Hiking,Rope,"Hemp, Rope",1500,3.5,0
1895,Coir Rope (LKO Company),Marine,Fishing,Rope,"Coir, Rope",1600,4,0
1896,Sisal Rope (JKL Company),Industrial & Scientific,Agriculture,Rope,"Sisal, Rope",1700,4.5,1
1897,Manila Rope (DEF Company),Industrial & Scientific,Mining,Rope,"Manila, Rope",1800,5,1
1898,Dyneema Rope (GHI Company),Safety & Security,Rescue,Rope,"Dyneema, Rope",1900,4,2
1899,Vectran Rope (RST Company),Marine,Sailing,Rope,"Vectran, Rope",2000,3.5,2
1900,Spectra Rope (UVW Company),Sports & Outdoors,Mountaineering,Rope,"Spectra, Rope",2100,4,2
1901,Manduka Bamboo Paperweight,Office & School Supplies,Paperweights,"bamboo paperweight, eco-friendly, sustainable","bamboo, paperweight, eco-friendly, sustainable",100,4.9,0
1902,CorkYogis Cork Paperweight,Office & School Supplies,Paperweights,"cork paperweight, eco-friendly, sustainable","cork, paperweight, eco-friendly, sustainable",120,4.9,0
1903,Recycled Paper Paperweight,Office & School Supplies,Paperweights,"recycled paper paperweight, eco-friendly, sustainable","recycled paper, paperweight, eco-friendly, sustainable",80,4.9,0
1904,Seed Paper Paperweight,Office & School Supplies,Paperweights,"seed paper paperweight, eco-friendly, sustainable","seed paper, paperweight, eco-friendly, sustainable",100,4.9,0
1905,Glass Paperweight,Office & School Supplies,Paperweights,"glass paperweight, non-eco-friendly","glass, paperweight, non-eco-friendly",50,4.9,1
1906,Metal Paperweight,Office & School Supplies,Paperweights,"metal paperweight, non-eco-friendly","metal, paperweight, non-eco-friendly",30,4.9,1
1907,Plastic Paperweight,Office & School Supplies,Paperweights,"plastic paperweight, non-eco-friendly","plastic, paperweight, non-eco-friendly",20,4.9,1
