Product Id,Product Name (Relevant company name),Categories,Subcategories,Tags,Keywords,Price in rupees,Ratings,Eco Friendly
1880,detergent bar,bath body,soaps,detergent bar non eco friendly unsustainable,detergent bar non eco friendly unsustainable,30.0,4.9,1
1881,plastic rope abc company,home garden,hardware,rope,plastic rope,200.0,4.5,2
1882,jute rope xyz company,home garden,hardware,rope,jute rope,300.0,5.0,0
1883,wool rope pqr company,home garden,hardware,rope,wool rope,400.0,4.0,0
1884,synthetic rope mno company,home garden,hardware,rope,synthetic rope,500.0,3.5,1
1885,rubber rope lko company,home garden,hardware,rope,rubber rope,600.0,4.0,1
1886,steel rope jkl company,home garden,hardware,rope,steel rope,700.0,4.5,2
1887,plastic rope def company,industrial scientific,construction,rope,plastic rope,800.0,4.0,2
1888,jute rope ghi company,industrial scientific,construction,rope,jute rope,900.0,5.0,0
1889,wool rope rst company,marine,boating,rope,wool rope,1000.0,4.0,0
1890,synthetic rope uvw company,marine,boating,rope,synthetic rope,1100.0,3.5,1
1891,aramid rope abc company,safety security,climbing,rope,aramid rope,1200.0,4.5,2
1892,cotton rope xyz company,home garden,arts crafts,rope,cotton rope,1300.0,5.0,0
1893,bamboo rope pqr company,pet supplies,toys,rope,bamboo rope,1400.0,4.0,0
1894,hemp rope mno company,sports outdoors,camping hiking,rope,hemp rope,1500.0,3.5,0
1895,coir rope lko company,marine,fishing,rope,coir rope,1600.0,4.0,0
1896,sisal rope jkl company,industrial scientific,agriculture,rope,sisal rope,1700.0,4.5,1
1897,manila rope def company,industrial scientific,mining,rope,manila rope,1800.0,5.0,1
1898,dyneema rope ghi company,safety security,rescue,rope,dyneema rope,1900.0,4.0,2
1899,vectran rope rst company,marine,sailing,rope,vectran rope,2000.0,3.5,2
1900,spectra rope uvw company,sports outdoors,mountaineering,rope,spectra rope,2100.0,4.0,2
1901,manduka bamboo paperweight,office school supplies,paperweights,bamboo paperweight eco friendly sustainable,bamboo paperweight eco friendly sustainable,100.0,4.9,0
1902,corkyogis cork paperweight,office school supplies,paperweights,cork paperweight eco friendly sustainable,cork paperweight eco friendly sustainable,120.0,4.9,0
1903,recycled paper paperweight,office school supplies,paperweights,recycled paper paperweight eco friendly sustainable,recycled paper paperweight eco friendly sustainable,80.0,4.9,0
1904,seed paper paperweight,office school supplies,paperweights,seed paper paperweight eco friendly sustainable,seed paper paperweight eco friendly sustainable,100.0,4.9,0
1905,glass paperweight,office school supplies,paperweights,glass paperweight non eco friendly,glass paperweight non eco friendly,50.0,4.9,1
1906,metal paperweight,office school supplies,paperweights,metal paperweight non eco friendly,metal paperweight non eco friendly,30.0,4.9,1
1907,plastic paperweight,office school supplies,paperweights,plastic paperweight non eco friendly,plastic paperweight non eco friendly,20.0,4.9,1
1908,stone paperweight,office school supplies,paperweights,stone paperweight non eco friendly,stone paperweight non eco friendly,40.0,4.9,1
1909,ceramic paperweight,office school supplies,paperweights,ceramic paperweight non eco friendly,ceramic paperweight non eco friendly,50.0,4.9,1
1910,crystal paperweight,office school supplies,paperweights,crystal paperweight non eco friendly,crystal paperweight non eco friendly,100.0,4.9,1
1911,wood paperweight,office school supplies,paperweights,wood paperweight non eco friendly,wood paperweight non eco friendly,80.0,4.9,1
1912,leather paperweight,office school supplies,paperweights,leather paperweight non eco friendly,leather paperweight non eco friendly,120.0,4.9,1
1913,recycled plastic paperweight,office school supplies,paperweights,recycled plastic paperweight eco friendly sustainable,recycled plastic paperweight eco friendly sustainable,70.0,4.9,1
1914,silicone paperweight,office school supplies,paperweights,silicone paperweight non eco friendly,silicone paperweight non eco friendly,50.0,4.9,1
1915,acrylic paperweight,office school supplies,paperweights,acrylic paperweight non eco friendly,acrylic paperweight non eco friendly,40.0,4.9,1
1916,resin paperweight,office school supplies,paperweights,resin paperweight non eco friendly,resin paperweight non eco friendly,60.0,4.9,1
1917,epoxy paperweight,office school supplies,paperweights,epoxy paperweight non eco friendly,epoxy paperweight non eco friendly,80.0,4.9,1
1918,concrete paperweight,office school supplies,paperweights,concrete paperweight non eco friendly,concrete paperweight non eco friendly,100.0,4.9,1
1919,marble paperweight,office school supplies,paperweights,marble paperweight non eco friendly,marble paperweight non eco friendly,120.0,4.9,1
1920,gemstone paperweight,office school supplies,paperweights,gemstone paperweight non eco friendly,gemstone paperweight non eco friendly,150.0,4.9,1
1921,l oreal paris revitalift hyaluronic acid serum,skincare,serums,hyaluronic acid anti aging,moisturizing hydrating plumping,999.0,4.5,1
1922,maybelline new york fit matte poreless foundation,makeup,face,foundation,matte coverage long wearing,599.0,4.8,2
1923,plum bodylovin shower gel mandarin jasmine,bath body,shower gels,mandarin jasmine,refreshing cleansing moisturizing,299.0,4.7,0
1924,body shop british rose body butter,bath body,body lotions creams,rose,moisturizing nourishing soothing,899.0,4.9,1
1925,mamaearth onion black seed hair oil,hair care,hair oils,onion black seed,hair growth hair fall control scalp care,399.0,4.6,2
1926,nykaa naturals coco charcoal face mask,skincare,face masks,charcoal,deep cleaning pore minimizing blackhead removal,499.0,4.4,1
1927,sugar cosmetics contour force mini highlighter,makeup,face,highlighter,natural glow shimmer luminous,399.0,4.7,0
1928,myglamm lit liquid lipstick scarlet siren,makeup,lips,lipstick,matte transfer proof long wearing,499.0,4.6,2
1929,lakme absolute shine line matte lipstick berry divine,makeup,lips,lipstick,matte creamy pigmented,399.0,4.8,1
1930,bella voste flawless finish foundation brush,makeup tools,brushes,foundation brush,synthetic bristles soft angled,699.0,4.9,0
1931,minimalist 2 alpha arbutin serum,skincare,serums,alpha arbutin dark spot removal,brightening toned glowing,499.0,4.7,2
1932,dermafique sunscreen spf 50 pa,skincare,sunscreens,spf 50 pa,broad spectrum protection water resistant sweat resistant,699.0,4.9,1
1933,biotique bio bhringraj fresh green tea shampoo,hair care,shampoos,bhringraj green tea,hair growth hair fall control dandruff removal,299.0,4.8,1
1934,innisfree real squeeze mask green tea,skincare,face masks,green tea,hydrating soothing refreshing,199.0,4.9,2
1935,kama ayurveda kumkumadi tailam night serum,skincare,serums,kumkumadi oil saffron,brightening anti aging nourishing,1299.0,4.8,0
1936,forest essentials facial treatment essential facial oil sandalwood turmeric,skincare,facial oils,sandalwood turmeric,brightening anti aging soothing,1999.0,4.9,1
1937,moms natural eye cream,skincare,eye creams,eye cream,caffeine hyaluronic acid,599.0,4.7,2
1938,good vibes vitamin c face serum,skincare,serums,vitamin c hyaluronic acid,brightening antioxidant hydrating,299.0,4.8,1
1939,mcaffeine coffee body scrub,bath body,body scrubs,coffee,exfoliating moisturizing brightening,499.0,4.9,2
1940,face shop rice water bright cleansing foam,skincare,cleansers,face wash,rice water hyaluronic acid,499.0,4.8,1
1941,buffy breeze pillow,home garden,pillows,buffy breeze pillow pillows eco friendly sustainable,buffy breeze pillow pillows eco friendly sustainable,100.0,4.9,0
1942,avocado green pillow,home garden,pillows,avocado green pillow pillows eco friendly sustainable,avocado green pillow pillows eco friendly sustainable,120.0,4.9,0
1943,coyuchi organic latex molded pillow,home garden,pillows,coyuchi organic latex molded pillow pillows eco friendly sustainable,coyuchi organic latex molded pillow pillows eco friendly sustainable,140.0,4.9,0
1944,hullo buckwheat pillow,home garden,pillows,hullo buckwheat pillow pillows eco friendly sustainable,hullo buckwheat pillow pillows eco friendly sustainable,90.0,4.9,0
1945,coop sleep goods original pillow,home garden,pillows,coop sleep goods original pillow pillows eco friendly sustainable,coop sleep goods original pillow pillows eco friendly sustainable,110.0,4.9,0
1946,naturepedic pla pillow,home garden,pillows,naturepedic pla pillow pillows eco friendly sustainable,naturepedic pla pillow pillows eco friendly sustainable,130.0,4.9,0
1947,nest bedding luxury shredded memory foam pillow,home garden,pillows,nest bedding luxury shredded memory foam pillow pillows non eco friendly,nest bedding luxury shredded memory foam pillow pillows non eco friendly,140.0,4.9,1
1948,tempur pedic tempur neck pillow,home garden,pillows,tempur pedic tempur neck pillow pillows non eco friendly,tempur pedic tempur neck pillow pillows non eco friendly,150.0,4.9,1
1949,organic bamboo pillow,home garden,pillows,organic bamboo pillow eco friendly sustainable,organic bamboo pillow eco friendly sustainable,80.0,4.9,0
1950,alternative pillow,home garden,pillows,alternative pillow eco friendly sustainable,alternative pillow eco friendly sustainable,70.0,4.9,0
1951,buckwheat hull pillow,home garden,pillows,buckwheat hull pillow eco friendly sustainable,buckwheat hull pillow eco friendly sustainable,60.0,4.9,0
1952,memory foam pillow,home garden,pillows,memory foam pillow non eco friendly,memory foam pillow non eco friendly,50.0,4.9,1
1953,kapok pillow,home garden,pillows,kapok pillow eco friendly sustainable,kapok pillow eco friendly sustainable,100.0,4.9,0
1954,wool pillow,home garden,pillows,wool pillow eco friendly sustainable,wool pillow eco friendly sustainable,120.0,4.9,0
1955,soybean pillow,home garden,pillows,soybean pillow eco friendly sustainable,soybean pillow eco friendly sustainable,140.0,4.9,0
1956,buckwheat hull pillow,home garden,pillows,buckwheat hull pillow eco friendly sustainable,buckwheat hull pillow eco friendly sustainable,90.0,4.9,0
1957,memory foam pillow,home garden,pillows,memory foam pillow non eco friendly,memory foam pillow non eco friendly,110.0,4.9,1
1958,latex pillow,home garden,pillows,latex pillow non eco friendly,latex pillow non eco friendly,130.0,4.9,1
1959,synthetic fiber pillow,home garden,pillows,synthetic fiber pillow non eco friendly,synthetic fiber pillow non eco friendly,140.0,4.9,1
1960,feather pillow,home garden,pillows,feather pillow non eco friendly,feather pillow non eco friendly,150.0,4.9,1
1961,neem oil organic india,gardening supplies,insecticides,neem oil,organic insecticide neem,200.0,4.5,2
1962,compost bin bokashi,gardening supplies,composting bins,bokashi,composting bokashi bin,1000.0,4.8,1
1963,garden gloves gardeners supply company,gardening supplies,gloves,garden gloves,gloves gardening,300.0,4.7,0
1964,watering gardena,gardening supplies,watering cans,watering,watering,500.0,4.6,0
1965,pruning shears felco,gardening supplies,pruning shears,pruning shears,pruning shears,800.0,4.9,0
1966,organic fertilizer mother earth products,gardening supplies,fertilizers,organic fertilizer,organic fertilizer,400.0,4.8,2
1967,vegetable seeds burpee,gardening supplies,seeds,vegetable seeds,seeds vegetables,100.0,4.7,0
1968,flower seeds park seed,gardening supplies,seeds,flower seeds,seeds flowers,50.0,4.6,0
1969,garden hose suncast,gardening supplies,hoses,garden hose,hose watering,700.0,4.5,0
1970,garden cart gorilla carts,gardening supplies,carts,garden cart,cart garden,1200.0,4.9,0
1971,compost tea brewer worm s way,gardening supplies,composting accessories,compost tea brewer,compost tea brewer,2500.0,4.4,1
1972,soil test kit lamotte,gardening supplies,soil testing kits,soil test kit,soil test kit,1000.0,4.6,0
1973,raised garden bed earthbox,gardening supplies,raised garden beds,raised garden bed,raised bed garden,3000.0,4.7,1
1974,garden thermometer taylor precision products,gardening supplies,garden thermometers,garden thermometer,thermometer garden,500.0,4.5,0
1975,garden hose nozzle melnor,gardening supplies,hose nozzles,garden hose nozzle,nozzle hose,300.0,4.4,0
1976,garden trowel gardeners supply company,gardening supplies,hand tools,garden trowel,trowel garden,200.0,4.6,0
1977,garden shears felco,gardening supplies,hand tools,garden shears,shears garden,400.0,4.7,0
1978,garden fork gardeners supply company,gardening supplies,hand tools,garden fork,fork garden,300.0,4.8,0
1979,wheelbarrow marathon wheelbarrows,gardening supplies,carts,wheelbarrow,wheelbarrow cart,1500.0,4.9,0
1980,garden kneeler gardeners supply company,gardening supplies,accessories,garden kneeler,kneeler garden,500.0,4.6,0
1981,manduka bamboo shuttlecock,sports outdoors,badminton,bamboo shuttlecock eco friendly sustainable,bamboo shuttlecock eco friendly sustainable,100.0,4.9,0
1982,corkyogis cork shuttlecock,sports outdoors,badminton,cork shuttlecock eco friendly sustainable,cork shuttlecock eco friendly sustainable,120.0,4.9,0
1983,recycled paper shuttlecock,sports outdoors,badminton,recycled paper shuttlecock eco friendly sustainable,recycled paper shuttlecock eco friendly sustainable,80.0,4.9,0
1984,seed paper shuttlecock,sports outdoors,badminton,seed paper shuttlecock eco friendly sustainable,seed paper shuttlecock eco friendly sustainable,100.0,4.9,0
1985,goose feather shuttlecock,sports outdoors,badminton,goose feather shuttlecock non eco friendly,goose feather shuttlecock non eco friendly,150.0,4.9,1
1986,duck feather shuttlecock,sports outdoors,badminton,duck feather shuttlecock non eco friendly,duck feather shuttlecock non eco friendly,120.0,4.9,1
1987,plastic shuttlecock,sports outdoors,badminton,plastic shuttlecock non eco friendly,plastic shuttlecock non eco friendly,50.0,4.9,1
1988,nylon shuttlecock,sports outdoors,badminton,nylon shuttlecock non eco friendly,nylon shuttlecock non eco friendly,30.0,4.9,1
1989,synthetic shuttlecock,sports outdoors,badminton,synthetic shuttlecock non eco friendly,synthetic shuttlecock non eco friendly,20.0,4.9,1
1990,feathered shuttlecock,sports outdoors,badminton,feathered shuttlecock non eco friendly,feathered shuttlecock non eco friendly,10.0,4.9,1
1991,bamboo cork shuttlecock,sports outdoors,badminton,bamboo cork shuttlecock eco friendly sustainable,bamboo cork shuttlecock eco friendly sustainable,150.0,4.9,0
1992,recycled plastic shuttlecock,sports outdoors,badminton,recycled plastic shuttlecock eco friendly sustainable,recycled plastic shuttlecock eco friendly sustainable,100.0,4.9,0
1993,feathered cork shuttlecock,sports outdoors,badminton,feathered cork shuttlecock non eco friendly,feathered cork shuttlecock non eco friendly,120.0,4.9,1
1994,feathered plastic shuttlecock,sports outdoors,badminton,feathered plastic shuttlecock non eco friendly,feathered plastic shuttlecock non eco friendly,150.0,4.9,1
1995,goose feather shuttlecock durable,sports outdoors,badminton,goose feather shuttlecock durable non eco friendly,goose feather durable shuttlecock non eco friendly,200.0,4.9,1
1996,duck feather shuttlecock durable,sports outdoors,badminton,duck feather shuttlecock durable non eco friendly,duck feather durable shuttlecock non eco friendly,180.0,4.9,1
1997,synthetic feather shuttlecock durable,sports outdoors,badminton,synthetic feather shuttlecock durable non eco friendly,synthetic feather durable shuttlecock non eco friendly,150.0,4.9,1
1998,plastic shuttlecock durable,sports outdoors,badminton,plastic shuttlecock durable non eco friendly,plastic durable shuttlecock non eco friendly,120.0,4.9,1
1999,nylon shuttlecock durable,sports outdoors,badminton,nylon shuttlecock durable non eco friendly,nylon durable shuttlecock non eco friendly,100.0,4.9,1
2000,synthetic shuttlecock indoor,sports outdoors,badminton,synthetic shuttlecock indoor non eco friendly,synthetic indoor shuttlecock non eco friendly,80.0,4.9,1
